i,LOGID,SYSTEM_MACHINE_NAME,USER_MACHINE_NAME,PROJECT_ID,PROJECT_REVISION,BOARD_NAME,BOARD_WIDTH,BOARD_HEIGHT,PROGRAM_ID,PROGRAM_REVISION,PROGRAM_NAME,BOARD_SIDE,INSPECTION_PROCESS_TYPE,MACHINE_TYPE,PG_COMMENT,INSPECTION_PROGRAM_UPDATE,INSPECTION_ID,BOARD_ID,LOT,INSPECTION_END_TIME,CONFIRM_DATE,INSPECTION_RESULT_CODE,INSPECTION_RESULT_NAME,CONFIRM_RESULT_CODE,CONFIRM_RESULT_NAME,USER_CONFIRM_FLAG,INSPECTION_USER_NAME,CONFIRM_USER_ID,CONFIRM_USER_NAME,NG_POINT_COUNT,COMPONENT_COUNT,LAST_RESULT,LOG_ERROR_FLAG,LOG_FIN_FLAG,CREARTE_DATETIME,UPDATE_DATETIME,h.Start,h.End,h.Lean,h.ProgramName,h.Number,h.CompoCnt,m.Start,m.End,m.Lane,m.ProgramName,m.Number,p.Start,p.End,p.ProgramName,p.Number,SqueegeeOpValue,SqueIdentBefore,SqueIdentAfter,SqueegeeOpValueX,SqueegeeOpValueY,SqueegeeOpValueTheta,SqueegeeOpValueY.1,CycleTime,PrintPressureMin,PrintPressureMax,Temperature,Humidity,reflow.time,heater1_up_SetV,heater1_down_SetV,heater2_up_SetV,heater2_down_SetV,heater3_up_SetV,heater3_down_SetV,heater4_up_SetV,heater4_down_SetV,heater5_up_SetV,heater5_down_SetV,heater6_up_SetV,heater6_down_SetV,heater7_up_SetV,heater7_down_SetV,heater8_up_SetV,heater8_down_SetV,cool_temp1.up.SetV,conbereSpeed.SetV,O2density.SP.SetV,combere_width_fix_SetV,deflection_width_fix_SetV,conberewidthSP_setV,deflection_widthSP_SetV,heater1_up_MeasureV,heater1_down_MeasureV,heater2_up_MeasureV,heater2_down_MeasureV,heater3_up_MeasureV,heater3_down_MeasureV,heater4_up_MeasureV,heater4_down_MeasureV,heater5_up_MeasureV,heater5_down_MeasureV,heater6_up_MeasureV,heater6_down_MeasureV,heater7_up_MeasureV,heater7_down_MeasureV,heater8_up_MeasureV,heater8_down_MeasureV,cool_temp1.up.MeasureV,conbereSpeed.MeasureV,O2density.PV.MeasureV,inBoardCNT,ProductionBoardCNT,combere_width_MeasureV,deflection_width_MeasureV,integratedFlow,heater1_up_MV,heater1_down_MV,heater2_up_MV,heater2_down_MV,heater3_up_MV,heater3_down_MV,heater4_up_MV,heater4_down_MV,heater5_up_MV,heater5_down_MV,heater6_up_MV,heater6_down_MV,heater7_up_MV,heater7_down_MV,heater8_up_MV,heater8_down_MV,blower1_up_SetV,blower1_down_SetV,blower2_up_SetV,blower2_down_SetV,blower3_up_SetV,blower3_down_SetV,blower4_up_SetV,blower4_down_SetV,blower5_up_SetV,blower5_down_SetV,blower6_up_SetV,blower6_down_SetV,blower7_up_SetV,blower7_down_SetV,blower8_up_SetV,blower8_down_SetV,blowerC1_up_SetV,h.prg.ProgramName,h.prg.time,h.prg.BoardSizeSetupValue.W.,h.prg.BoardSizeSetupValue.L.,h.prg.BoardSizeSetupValue.t.,h.prg.PojiMarkValue1.X.,h.prg.PojiMarkValue1.Y.,h.prg.PojiMarkValue2.X.,h.prg.PojiMarkValue2.Y.,h...,p.prg.ProgramName,p.prg.time,p.prgPressSetValue.F.,p.prgPressSetValue.R.,p.prgSkgSpdsetvalue.F.,p.prgSkgSpdsetvalue.R.,p.prgSkgStroke.Start.setvalue,SkgStroke.End.setvalue,p.prg.boardvalue.W.,p.prg.boardvalue.L.,p.prg.boardvalue.t.,p.prgPojiMarkValue1.X.,p.prgPojiMarkValue1.Y.,p.prgPojiMarkValue2.X.,p.prgPojiMarkValue2.Y.,p.prgMaskPojiMaskValue1.X.,p.prgMaskPojiMaskValue1.Y.,p.prgMaskPojiMaskValue2.X.,p.prgMaskPojiMaskValue2.Y.,p.prgCleanMethodofMetalMask,p.prg...,P.PRG.23,P.PRG.24,P.PRG.25,P.PRG.26,P.PRG.27,M_E_5806,M_E_5100,M_E_ae04,M_E_3095,M_E_aa28,M_E_3067,m.prg.ProgramName,m.prg.time,m.prg.BoardSizeSetupValue.W.,m.prg.BoardSizeSetupValue.L.,m.prg.BoardSizeSetupValue.t.,m.prg.PojiMarkValue1.X.,m.prg.PojiMarkValue1.Y.,m.prg.PojiMarkValue2.X.,m.prg.PojiMarkValue2.Y.,m.prg...,f.p.work,f.hp.wait,f.h.work,f.mh.wait,f.m.work,f.t.surface,H_Enew_14,H_Enew_5,H_Enew_3,H_Enew_4,H_Enew_9,H_Enew_10,H_Enew_6,H_Enew_0,H_Enew_1,H_Enew_12,H_Enew_8,H_Enew_11
16,64648,VT-S730-0064,VT-S730-0064,82,180,2262867-9_2,313000,221000,3,179,4058614,1,2,3,NA,2.02E+16,153738,1010000000000.00 ,1008046801,2.02E+16,2.02E+16,131,部品哙い,0,正常,0,None,5,v-CA-04,16,1568,10,0,1,36:43.6,38:33.2,2015/9/15 4:09,2015/9/15 4:23,0,4058614-2-2_1,30,1386,NA,NA,NA,NA,NA,2015/9/15 3:28,2015/9/15 3:28,2262867-9-2,60,291.478,1,1,0.975,-2.113,-1.353,96.68,141.984,6.983,7.069,29.749,43.496,2015/9/15 3:28,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,139.1,139.7,160.2,160.1,180.1,180.1,180.1,180.1,180,180,199.9,199.8,239.4,240,260.1,260,61.7,0.9,3752,2,123,221,2,124,519,357,86,111,165,99,62,83,50,63,0,19,597,301,360,507,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/15 1:34,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/15 1:09,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2409,894,NA,NA,10247,0,1,5,2,0,4,1,1,0,0,0,0
16,64649,VT-S730-0064,VT-S730-0064,82,180,2262867-9_2,313000,221000,3,179,4058614,1,2,3,NA,2.02E+16,153739,1010000000000.00 ,1008046801,2.02E+16,2.02E+16,131,部品哙い,142,部品位置ずれ,0,None,5,v-CA-04,15,1568,11,0,1,36:52.9,38:33.2,2015/9/15 4:12,2015/9/15 4:26,1,4058614-2-2_1,31,1386,NA,NA,NA,NA,NA,2015/9/15 3:31,2015/9/15 3:31,2262867-9-2,61,291.478,1,1,0.925,-2.114,-1.344,96.68,114.828,6.983,7.069,29.84,43.496,2015/9/15 3:32,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,140.3,140.2,160.3,160.2,180.1,180.2,179.8,179.8,179.9,180,200.2,200.2,240.2,239.6,260.1,260,62.1,0.9,45,2,124,221,2,192,99,87,29,120,148,114,86,70,131,122,54,90,227,311,401,524,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/15 1:34,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/15 1:09,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2409,860,NA,NA,10314,0,1,4,1,0,4,1,1,0,0,0,0
16,64650,VT-S730-0064,VT-S730-0064,82,180,2262867-9_2,313000,221000,3,179,4058614,1,2,3,NA,2.02E+16,153740,1010000000000.00 ,1008046801,2.02E+16,2.02E+16,131,部品哙い,142,部品位置ずれ,0,None,5,v-CA-04,11,1568,11,0,1,37:02.9,38:33.2,2015/9/15 4:13,2015/9/15 4:28,0,4058614-2-2_1,31,1386,NA,NA,NA,NA,NA,2015/9/15 3:33,2015/9/15 3:33,2262867-9-2,62,291.478,1,1,0.793,-2.168,-1.407,96.68,217.016,6.983,7.069,29.749,43.496,2015/9/15 3:32,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,140.3,140.2,160.3,160.2,180.1,180.2,179.8,179.8,179.9,180,200.2,200.2,240.2,239.6,260.1,260,62.1,0.9,45,2,124,221,2,192,99,87,29,120,148,114,86,70,131,122,54,90,227,311,401,524,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/15 1:34,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/15 1:09,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2408,897,NA,NA,10252,0,1,6,2,2,8,1,1,0,0,0,0
16,64651,VT-S730-0064,VT-S730-0064,82,180,2262867-9_2,313000,221000,3,179,4058614,1,2,3,NA,2.02E+16,153741,1010000000000.00 ,1008046801,2.02E+16,2.02E+16,131,部品哙い,0,正常,0,None,5,v-CA-04,18,1568,10,0,1,37:11.5,38:33.2,2015/9/15 4:16,2015/9/15 4:35,1,4058614-2-2_1,32,1386,NA,NA,NA,NA,NA,2015/9/15 3:37,2015/9/15 3:38,2262867-9-2,63,291.478,1,1,0.79,-2.163,-1.367,96.68,113.937,6.983,7.04,29.779,43.573,2015/9/15 3:38,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,140.3,140.1,160.1,160.1,179.9,179.9,179.7,179.7,180,180,200,200,240.2,240.4,260,259.9,61.8,0.89,3670,1,127,221,2,132,104,165,126,80,30,57,197,234,55,93,55,114,241,141,428,396,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/15 1:34,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/15 1:09,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2304,1126,NA,NA,10400,0,1,6,1,2,7,1,1,0,0,0,0
16,64652,VT-S730-0064,VT-S730-0064,82,180,2262867-9_2,313000,221000,3,179,4058614,1,2,3,NA,2.02E+16,153742,1010000000000.00 ,1008046801,2.02E+16,2.02E+16,131,部品哙い,142,部品位置ずれ,0,None,5,v-CA-04,10,1568,11,0,1,37:21.7,38:33.2,2015/9/15 4:18,2015/9/15 4:32,0,4058614-2-2_1,32,1386,NA,NA,NA,NA,NA,2015/9/15 3:39,2015/9/15 3:40,2262867-9-2,64,291.478,1,1,0.889,-2.146,-1.379,96.68,144,6.983,7.069,29.84,43.687,2015/9/15 3:40,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,140.4,140.3,159.8,159.8,179.7,179.6,180,180.1,180,180.1,200.1,200.1,240.2,240.2,259.8,260.2,61.4,0.9,4255,2,127,221,2,176,83,191,17,36,354,332,85,101,102,136,32,78,235,136,369,416,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/15 1:34,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/15 1:09,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2335,829,NA,NA,10488,0,1,6,1,2,8,1,1,0,0,0,0
16,64653,VT-S730-0064,VT-S730-0064,82,181,2262867-9_2,313000,221000,3,180,4058614,1,2,3,NA,2.02E+16,153841,1010000000000.00 ,1008046802,2.02E+16,2.02E+16,142,部品位置ずれ,142,部品位置ずれ,0,None,3,v-CA-02,7,1568,11,0,1,37:49.0,38:33.2,2015/9/15 4:21,2015/9/15 4:40,1,4058614-2-2_1,33,1386,NA,NA,NA,NA,NA,2015/9/15 3:42,2015/9/15 3:43,2262867-9-2,65,291.478,1,1,0.781,-2.169,-1.362,96.68,191.594,6.983,7.069,29.779,43.534,2015/9/15 3:42,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,139.2,139.3,159.9,159.8,180,180,180,180.1,180,180,200.1,200,239.6,239.8,259.6,259.7,61.4,0.9,51,2,128,221,2,132,129,189,242,196,96,233,112,79,71,62,36,71,188,177,621,723,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/15 1:34,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/15 1:09,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2306,1126,NA,NA,10564,0,2,3,1,3,9,2,2,0,0,0,0
16,64654,VT-S730-0064,VT-S730-0064,82,181,2262867-9_2,313000,221000,3,180,4058614,1,2,3,NA,2.02E+16,153842,1010000000000.00 ,1008046802,2.02E+16,2.02E+16,132,部品方向哙い,142,部品位置ずれ,0,None,3,v-CA-02,11,1568,11,0,1,37:57.7,38:33.2,2015/9/15 4:23,2015/9/15 4:37,0,4058614-2-2_1,33,1386,NA,NA,NA,NA,NA,2015/9/15 3:46,2015/9/15 3:46,2262867-9-2,66,291.478,1,1,0.788,-2.2,-1.37,96.68,314.047,6.983,7.097,29.779,43.573,2015/9/15 3:46,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,140.3,140.1,159.1,159.3,180,180,180.1,180,180,180.1,200.2,200.1,240.1,239.8,260.3,260.2,61.8,0.9,4586,2,129,221,2,195,42,123,385,298,163,151,87,102,76,157,76,75,327,274,365,472,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/15 1:34,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/15 1:09,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2260,827,NA,NA,10686,0,1,6,1,3,9,1,1,0,0,0,0
16,64655,VT-S730-0064,VT-S730-0064,82,181,2262867-9_2,313000,221000,3,180,4058614,1,2,3,NA,2.02E+16,153843,1010000000000.00 ,1008046802,2.02E+16,2.02E+16,131,部品哙い,142,部品位置ずれ,0,None,3,v-CA-02,9,1568,11,0,1,38:06.1,38:33.2,2015/9/15 4:28,2015/9/15 4:42,0,4058614-2-2_1,34,1386,NA,NA,NA,NA,NA,2015/9/15 3:52,2015/9/15 3:52,2262867-9-2,67,291.478,1,1,1.032,-2.148,-1.357,96.68,114.406,6.954,7.097,29.718,43.496,2015/9/15 3:52,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,140,140,160,160,180,179.9,179.9,180,180,180,200,200,239.9,239.2,260,259.9,61,0.91,50,0,131,221,2,195,136,177,81,118,120,225,188,181,87,118,45,71,289,360,431,515,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/15 1:34,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/15 1:09,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2203,826,NA,NA,10938,0,3,1,3,3,9,3,3,0,0,0,0
16,64656,VT-S730-0064,VT-S730-0064,82,181,2262867-9_2,313000,221000,3,180,4058614,1,2,3,NA,2.02E+16,153844,1010000000000.00 ,1008046802,2.02E+16,2.02E+16,131,部品哙い,142,部品位置ずれ,0,None,3,v-CA-02,8,1568,11,0,1,38:14.0,38:33.2,2015/9/15 4:26,2015/9/15 4:46,1,4058614-2-2_1,34,1386,NA,NA,NA,NA,NA,2015/9/15 3:53,2015/9/15 3:54,2262867-9-2,68,291.478,1,1,0.629,-2.129,-1.364,96.68,144,6.954,7.069,29.779,43.763,2015/9/15 3:54,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,140.5,140.2,158.9,159.2,179.4,179.4,179.9,180,180,180,199.9,199.9,240.1,240.8,259.9,260.1,60.4,0.91,4179,2,131,221,2,104,50,45,272,249,389,348,83,132,84,16,23,44,267,89,395,497,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/15 1:34,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/15 1:09,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1944,1178,NA,NA,10979,0,2,2,3,4,10,2,2,0,0,0,0
16,64659,VT-S730-0064,VT-S730-0064,82,180,2262867-9_2,313000,221000,3,179,4058614,1,2,3,NA,2.02E+16,153743,1010000000000.00 ,1008046801,2.02E+16,2.02E+16,131,部品哙い,0,正常,0,None,5,v-CA-04,13,1568,10,0,1,48:18.0,49:09.6,2015/9/15 4:32,2015/9/15 4:47,0,4058614-2-2_1,35,1386,NA,NA,NA,NA,NA,2015/9/15 3:57,2015/9/15 3:57,2262867-9-2,69,291.478,1,1,0.923,-2.184,-1.335,96.68,114.688,6.983,7.069,29.84,43.649,2015/9/15 3:56,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,138.8,139.2,160.3,160.1,180.2,180.2,180.2,180.1,180.1,180.1,199.8,199.8,239,238.5,259.4,259.6,60.1,0.89,4495,3,131,221,2,186,349,302,62,106,128,141,40,73,45,110,26,73,399,433,707,646,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/15 1:34,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/15 1:09,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2140,892,NA,NA,11006,0,2,4,2,3,8,2,2,0,0,0,0
16,64660,VT-S730-0064,VT-S730-0064,82,180,2262867-9_2,313000,221000,3,179,4058614,1,2,3,NA,2.02E+16,153744,1010000000000.00 ,1008046801,2.02E+16,2.02E+16,131,部品哙い,142,部品位置ずれ,0,None,5,v-CA-04,16,1568,11,0,1,48:24.9,49:09.6,2015/9/15 4:35,2015/9/15 4:50,1,4058614-2-2_1,35,1386,NA,NA,NA,NA,NA,2015/9/15 3:58,2015/9/15 3:59,2262867-9-2,70,291.478,1,1,0.951,-2.175,-1.355,96.68,143.5,6.983,7.069,29.84,43.84,2015/9/15 3:58,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,140.1,140.1,160.1,160.1,180.2,180.1,180.1,180.1,180.1,180.1,199.6,199.7,240.3,240.6,260.5,260.1,61.2,0.9,4335,4,131,221,2,104,104,168,63,70,138,211,115,181,45,23,166,191,354,113,400,506,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/15 1:34,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/15 1:09,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2175,892,NA,NA,11041,1,2,4,3,1,5,2,3,1,0,0,0
16,64706,VT-S730-0064,VT-S730-0064,82,180,2262867-9_2,313000,221000,3,179,4058614,1,2,3,NA,2.02E+16,153755,1010000000000.00 ,1008038676,2.02E+16,2.02E+16,131,部品哙い,142,部品位置ずれ,0,None,2,v-CA-01,15,1568,11,0,1,42:39.8,44:33.3,2015/9/15 4:37,2015/9/15 4:52,0,4058614-2-2_1,36,1386,NA,NA,NA,NA,NA,2015/9/15 4:02,2015/9/15 4:02,2262867-9-2,71,291.478,1,1,0.955,-2.181,-1.336,96.68,115.907,6.983,7.069,29.749,43.496,2015/9/15 4:02,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,140.3,140.2,160.1,160.1,179.9,180,179.7,179.8,180,180,200.1,200,240.3,240.8,260.1,260.1,61.7,0.9,3787,2,134,221,2,148,113,94,47,79,39,132,232,241,59,58,26,60,235,100,383,400,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/15 1:34,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/15 1:09,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2138,895,NA,NA,11119,1,2,4,2,1,7,3,3,1,0,0,0
16,64707,VT-S730-0064,VT-S730-0064,82,180,2262867-9_2,313000,221000,3,179,4058614,1,2,3,NA,2.02E+16,153756,1010000000000.00 ,1008038676,2.02E+16,2.02E+16,131,部品哙い,147,部品脚折れ?曲がり,0,None,2,v-CA-01,8,1568,11,0,1,42:48.2,44:33.3,2015/9/15 4:40,2015/9/15 4:55,1,4058614-2-2_1,36,1386,NA,NA,NA,NA,NA,2015/9/15 4:03,2015/9/15 4:04,2262867-9-2,72,291.478,1,1,0.951,-2.126,-1.384,96.68,225.531,6.983,7.069,29.81,43.687,2015/9/15 4:04,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,140.4,140.2,159.5,159.6,179.8,179.8,180.1,180.1,180.1,180.1,200.2,200.1,240.2,239.9,259.9,260.2,61.4,0.9,61,2,135,221,2,168,75,102,34,96,226,262,118,118,142,13,17,31,246,255,323,355,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/15 1:34,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/15 1:09,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2178,904,NA,NA,10971,1,3,2,2,1,7,4,4,1,0,0,0
16,64712,VT-S730-0064,VT-S730-0064,82,180,2262867-9_2,313000,221000,3,179,4058614,1,2,3,NA,2.02E+16,153757,1010000000000.00 ,1008038676,2.02E+16,2.02E+16,131,部品哙い,147,部品脚折れ?曲がり,0,None,2,v-CA-01,14,1568,11,0,1,54:25.9,55:50.6,2015/9/15 4:42,2015/9/15 4:59,0,4058614-2-2_1,37,1386,NA,NA,NA,NA,NA,2015/9/15 4:08,2015/9/15 4:08,2262867-9-2,73,291.478,1,1,0.98,-2.113,-1.347,96.68,110.468,6.954,7.069,29.749,43.534,2015/9/15 4:08,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,140.4,140.2,160,160,179.3,179.3,180,179.9,180,179.9,200.1,200,240.2,240.4,260.1,259.9,61.6,0.91,3854,2,136,221,2,151,102,100,0,68,285,413,133,129,125,121,82,118,260,140,466,489,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/15 1:34,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/15 1:09,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2054,982,NA,NA,11135,0,2,0,4,0,6,3,2,0,0,0,0
16,64713,VT-S730-0064,VT-S730-0064,82,180,2262867-9_2,313000,221000,3,179,4058614,1,2,3,NA,2.02E+16,153758,1010000000000.00 ,1008038676,2.02E+16,2.02E+16,131,部品哙い,148,部品脚折れ?曲がり,0,None,2,v-CA-01,16,1568,11,0,1,54:32.9,55:50.7,2015/9/15 4:46,2015/9/15 5:01,1,4058614-2-2_1,37,1386,NA,NA,NA,NA,NA,2015/9/15 4:10,2015/9/15 4:10,2262867-9-2,74,291.478,1,1,0.969,-2.163,-1.315,96.68,145.016,6.954,7.069,29.749,43.725,2015/9/15 4:10,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,140.1,140.1,160,160.1,180.1,180.1,180.1,180.1,180,180,200.1,200,240,239.4,259.1,259.6,61.2,0.91,47,2,137,221,2,195,127,99,79,94,73,191,122,112,78,0,19,30,149,320,627,576,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/15 1:34,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/15 1:09,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2152,927,NA,NA,11161,0,1,3,3,0,5,1,1,0,0,0,0
16,64724,VT-S730-0064,VT-S730-0064,82,180,2262867-9_2,313000,221000,3,179,4058614,1,2,3,NA,2.02E+16,153759,1010000000000.00 ,1008038676,2.02E+16,2.02E+16,131,部品哙い,142,部品位置ずれ,0,None,2,v-CA-01,18,1568,11,0,1,06:29.1,08:06.0,2015/9/15 4:47,2015/9/15 5:05,0,4058614-2-2_1,38,1386,NA,NA,NA,NA,NA,2015/9/15 4:13,2015/9/15 4:13,2262867-9-2,75,291.478,1,1,0.875,-2.109,-1.343,96.68,150.782,6.983,7.069,29.779,43.649,2015/9/15 4:12,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,139.9,140.1,160.2,160.2,180.2,180.1,180,180,179.7,179.9,200.1,200.1,240.1,240.8,260.1,259.9,61.3,0.91,4482,2,138,221,2,105,302,189,63,84,156,102,48,72,74,135,33,73,252,176,423,504,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/15 1:34,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/15 1:09,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2060,1054,NA,NA,11240,0,2,4,2,2,7,1,2,0,0,0,0
